AFFILIATION_ID|PROVIDER_ID|AFFILIATE_PROVIDER_ID|AFFILIATION_TYPE_CD|PREFERRED_AFFIL_FLAG|AFFILIATE_PAYABLE|PCP_FLAG|EFFECTIVE_DT|TERM_DT
BLA000067559^BLAIPA000021^20160101_000000.^BLA0NA|BLA000067559^BLA0NA|BLAIPA000021^BLA0NA||N|||2016-01-01|9999-12-31
BLA000067560^BLAIPA000007^20160101_000000.^BLA0NA|BLA000067560^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000067980^BLAIPA000007^20170101_000000.^BLA0NA|BLA000067980^BLA0NA|BLAIPA000007^BLA0NA||N|||2017-01-01|9999-12-31
BLA000067980^BLAIPA000029^20160101_000000.^BLA0NA|BLA000067980^BLA0NA|BLAIPA000029^BLA0NA||N|||2016-01-01|2016-12-31
BLA000068008^BLA000000008^20170201_000000.^BLA0NA|BLA000068008^BLA0NA|BLA000000008^BLA0NA||N|||2017-02-01|9999-12-31
BLA000068011^BLA000000008^20170201_000000.^BLA0NA|BLA000068011^BLA0NA|BLA000000008^BLA0NA||N|||2017-02-01|9999-12-31
BLA000068048^BLAIPA000033^20160101_000000.^BLA0NA|BLA000068048^BLA0NA|BLAIPA000033^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068177^BLAIPA000007^20160101_000000.^BLA0NA|BLA000068177^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068197^BLAIPA000007^20160101_000000.^BLA0NA|BLA000068197^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068205^BLA000000011^20180101_000000.^BLA0NA|BLA000068205^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000068222^BLAIPA000007^20160101_000000.^BLA0NA|BLA000068222^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068223^BLAIPA000007^20160101_000000.^BLA0NA|BLA000068223^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068252^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068252^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068273^BLA000000005^20160101_000000.^BLA0NA|BLA000068273^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068274^BLA000000005^20160101_000000.^BLA0NA|BLA000068274^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068283^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068283^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068286^BLA000000005^20160101_000000.^BLA0NA|BLA000068286^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068321^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068321^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068336^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068336^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068337^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068337^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068342^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068342^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068344^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068344^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068352^BLA000000010^20160101_000000.^BLA0NA|BLA000068352^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068353^BLA000000010^20160101_000000.^BLA0NA|BLA000068353^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068354^BLA000000010^20160101_000000.^BLA0NA|BLA000068354^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068486^BLAIPA000007^20160101_000000.^BLA0NA|BLA000068486^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068534^BLA000000009^20160501_000000.^BLA0NA|BLA000068534^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|9999-12-31
BLA000068567^BLAIPA000050^20160101_000000.^BLA0NA|BLA000068567^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068572^BLAIPA000050^20160101_000000.^BLA0NA|BLA000068572^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068573^BLAIPA000050^20160101_000000.^BLA0NA|BLA000068573^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068762^BLAIPA000007^20160101_000000.^BLA0NA|BLA000068762^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068827^BLA000000011^20180101_000000.^BLA0NA|BLA000068827^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000068860^BLAIPA000036^20160101_000000.^BLA0NA|BLA000068860^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068895^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068895^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068898^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068898^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068899^BLA000000009^20160501_000000.^BLA0NA|BLA000068899^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|9999-12-31
BLA000068901^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068901^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068906^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068906^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068908^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068908^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068909^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068909^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068910^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068910^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068912^BLA000000009^20180101_000000.^BLA0NA|BLA000068912^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000068914^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068914^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000068916^BLAIPA000041^20160101_000000.^BLA0NA|BLA000068916^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069136^BLA000000001^20160101_000000.^BLA0NA|BLA000069136^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069208^BLA000000004^20160101_000000.^BLA0NA|BLA000069208^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069209^BLA000000004^20160101_000000.^BLA0NA|BLA000069209^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069212^BLA000000004^20160101_000000.^BLA0NA|BLA000069212^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069214^BLA000000004^20160101_000000.^BLA0NA|BLA000069214^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069215^BLA000000004^20160101_000000.^BLA0NA|BLA000069215^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069233^BLAIPA000036^20160101_000000.^BLA0NA|BLA000069233^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069252^BLA000000004^20160101_000000.^BLA0NA|BLA000069252^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069253^BLA000000004^20160101_000000.^BLA0NA|BLA000069253^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069258^BLA000000004^20160101_000000.^BLA0NA|BLA000069258^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069259^BLA000000004^20160101_000000.^BLA0NA|BLA000069259^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069267^BLAIPA000023^20160101_000000.^BLA0NA|BLA000069267^BLA0NA|BLAIPA000023^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069438^BLAIPA000036^20160101_000000.^BLA0NA|BLA000069438^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069440^BLAIPA000036^20160101_000000.^BLA0NA|BLA000069440^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069464^BLAIPA000036^20160101_000000.^BLA0NA|BLA000069464^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069543^BLA000000009^20160501_000000.^BLA0NA|BLA000069543^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|2016-12-31
BLA000069543^BLAIPA000047^20170101_000000.^BLA0NA|BLA000069543^BLA0NA|BLAIPA000047^BLA0NA||N|||2017-01-01|9999-12-31
BLA000069719^BLAIPA000007^20160101_000000.^BLA0NA|BLA000069719^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069785^BLAIPA000050^20160101_000000.^BLA0NA|BLA000069785^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069787^BLAIPA000050^20160101_000000.^BLA0NA|BLA000069787^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069794^BLAIPA000050^20160101_000000.^BLA0NA|BLA000069794^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069877^BLAIPA000050^20160101_000000.^BLA0NA|BLA000069877^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069881^BLAIPA000050^20160101_000000.^BLA0NA|BLA000069881^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069943^BLAIPA000050^20160101_000000.^BLA0NA|BLA000069943^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000069944^BLAIPA000050^20160101_000000.^BLA0NA|BLA000069944^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070006^BLAIPA000050^20160101_000000.^BLA0NA|BLA000070006^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070014^BLAIPA000036^20160101_000000.^BLA0NA|BLA000070014^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070030^BLAIPA000050^20160101_000000.^BLA0NA|BLA000070030^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070036^BLAIPA000050^20160101_000000.^BLA0NA|BLA000070036^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070053^BLAIPA000050^20160101_000000.^BLA0NA|BLA000070053^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070057^BLAIPA000050^20160101_000000.^BLA0NA|BLA000070057^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070108^BLA000000009^20160501_000000.^BLA0NA|BLA000070108^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|9999-12-31
BLA000070111^BLA000000005^20160101_000000.^BLA0NA|BLA000070111^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070187^BLAIPA000017^20160101_000000.^BLA0NA|BLA000070187^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070188^BLAIPA000017^20160101_000000.^BLA0NA|BLA000070188^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070194^BLAIPA000017^20160101_000000.^BLA0NA|BLA000070194^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070209^BLAIPA000017^20160101_000000.^BLA0NA|BLA000070209^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070372^BLA000000008^20160101_000000.^BLA0NA|BLA000070372^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070537^BLAIPA000017^20160101_000000.^BLA0NA|BLA000070537^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070672^BLA000000011^20180101_000000.^BLA0NA|BLA000070672^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000070688^BLA000000009^20160501_000000.^BLA0NA|BLA000070688^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|2016-12-31
BLA000070688^BLAIPA000047^20170101_000000.^BLA0NA|BLA000070688^BLA0NA|BLAIPA000047^BLA0NA||N|||2017-01-01|9999-12-31
BLA000070728^BLAIPA000028^20160101_000000.^BLA0NA|BLA000070728^BLA0NA|BLAIPA000028^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070787^BLAIPA000036^20160101_000000.^BLA0NA|BLA000070787^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070842^BLA000000009^20160501_000000.^BLA0NA|BLA000070842^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|2016-12-31
BLA000070842^BLAIPA000047^20170101_000000.^BLA0NA|BLA000070842^BLA0NA|BLAIPA000047^BLA0NA||N|||2017-01-01|9999-12-31
BLA000070883^BLA000000005^20160101_000000.^BLA0NA|BLA000070883^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000070926^BLA000000011^20180101_000000.^BLA0NA|BLA000070926^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000071257^BLA000000011^20180101_000000.^BLA0NA|BLA000071257^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000071331^BLAIPA000042^20160101_000000.^BLA0NA|BLA000071331^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071335^BLAIPA000042^20160101_000000.^BLA0NA|BLA000071335^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071342^BLAIPA000042^20160101_000000.^BLA0NA|BLA000071342^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071343^BLAIPA000042^20160101_000000.^BLA0NA|BLA000071343^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071348^BLAIPA000042^20160101_000000.^BLA0NA|BLA000071348^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071350^BLAIPA000042^20160101_000000.^BLA0NA|BLA000071350^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071358^BLA000000009^20140102_000000.^BLA0NA|BLA000071358^BLA0NA|BLA000000009^BLA0NA||N|||2014-01-02|9999-12-31
BLA000071377^BLAIPA000036^20160101_000000.^BLA0NA|BLA000071377^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071401^BLAIPA000042^20160101_000000.^BLA0NA|BLA000071401^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071404^BLAIPA000042^20160101_000000.^BLA0NA|BLA000071404^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071463^BLA000000005^20160101_000000.^BLA0NA|BLA000071463^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071467^BLA000000005^20160101_000000.^BLA0NA|BLA000071467^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071550^BLA000000011^20160101_000000.^BLA0NA|BLA000071550^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|2016-12-31
BLA000071550^BLAIPA000051^20170101_000000.^BLA0NA|BLA000071550^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000071563^BLA000000011^20160101_000000.^BLA0NA|BLA000071563^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|2016-12-31
BLA000071563^BLAIPA000051^20170101_000000.^BLA0NA|BLA000071563^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000071649^BLAIPA000016^20160101_000000.^BLA0NA|BLA000071649^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071690^BLAIPA000016^20160101_000000.^BLA0NA|BLA000071690^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071695^BLAIPA000016^20160101_000000.^BLA0NA|BLA000071695^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071696^BLAIPA000016^20160101_000000.^BLA0NA|BLA000071696^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071698^BLAIPA000016^20160101_000000.^BLA0NA|BLA000071698^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071758^BLAIPA000016^20160101_000000.^BLA0NA|BLA000071758^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071759^BLAIPA000016^20160101_000000.^BLA0NA|BLA000071759^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071765^BLAIPA000016^20160101_000000.^BLA0NA|BLA000071765^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071875^BLAIPA000013^20160101_000000.^BLA0NA|BLA000071875^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071927^BLAIPA000017^20160101_000000.^BLA0NA|BLA000071927^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071929^BLAIPA000017^20160101_000000.^BLA0NA|BLA000071929^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071937^BLAIPA000017^20160101_000000.^BLA0NA|BLA000071937^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071965^BLAIPA000017^20160101_000000.^BLA0NA|BLA000071965^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000071989^BLA000000005^20160101_000000.^BLA0NA|BLA000071989^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072072^BLAIPA000013^20160101_000000.^BLA0NA|BLA000072072^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072087^BLAIPA000013^20160101_000000.^BLA0NA|BLA000072087^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072248^BLA000000010^20160101_000000.^BLA0NA|BLA000072248^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072314^BLAIPA000007^20160101_000000.^BLA0NA|BLA000072314^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072323^BLAIPA000028^20160101_000000.^BLA0NA|BLA000072323^BLA0NA|BLAIPA000028^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072341^BLA000000009^20160501_000000.^BLA0NA|BLA000072341^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|9999-12-31
BLA000072347^BLAIPA000007^20160101_000000.^BLA0NA|BLA000072347^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072352^BLAIPA000007^20160101_000000.^BLA0NA|BLA000072352^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072394^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072394^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072395^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072395^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072396^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072396^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072397^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072397^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072401^BLA000000011^20180101_000000.^BLA0NA|BLA000072401^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000072451^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072451^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072454^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072454^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072455^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072455^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072456^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072456^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072460^BLAIPA000017^20160101_000000.^BLA0NA|BLA000072460^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072580^BLA000000009^20180101_000000.^BLA0NA|BLA000072580^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000072588^BLA000000010^20160101_000000.^BLA0NA|BLA000072588^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072633^BLA000000009^20160701_000000.^BLA0NA|BLA000072633^BLA0NA|BLA000000009^BLA0NA||N|||2016-07-01|9999-12-31
BLA000072779^BLA000000011^20160501_000000.^BLA0NA|BLA000072779^BLA0NA|BLA000000011^BLA0NA||N|||2016-05-01|9999-12-31
BLA000072825^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072825^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072827^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072827^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072828^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072828^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072831^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072831^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072832^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072832^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072833^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072833^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072834^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072834^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072835^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072835^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072838^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072838^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072839^BLAIPA000015^20160101_000000.^BLA0NA|BLA000072839^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072856^BLA000000005^20160101_000000.^BLA0NA|BLA000072856^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072860^BLA000000005^20160101_000000.^BLA0NA|BLA000072860^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072887^BLA000000001^20160101_000000.^BLA0NA|BLA000072887^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072892^BLA000000008^20180101_000000.^BLA0NA|BLA000072892^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000072906^BLA000000001^20160101_000000.^BLA0NA|BLA000072906^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072907^BLA000000001^20160101_000000.^BLA0NA|BLA000072907^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072925^BLA000000010^20160101_000000.^BLA0NA|BLA000072925^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000072976^BLAIPA000007^20160101_000000.^BLA0NA|BLA000072976^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073022^BLAIPA000018^20160101_000000.^BLA0NA|BLA000073022^BLA0NA|BLAIPA000018^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073064^BLAIPA000018^20160101_000000.^BLA0NA|BLA000073064^BLA0NA|BLAIPA000018^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073162^BLAIPA000026^20160101_000000.^BLA0NA|BLA000073162^BLA0NA|BLAIPA000026^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073210^BLA000000005^20160101_000000.^BLA0NA|BLA000073210^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073211^BLA000000005^20160101_000000.^BLA0NA|BLA000073211^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073216^BLA000000005^20160101_000000.^BLA0NA|BLA000073216^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073219^BLA000000005^20160101_000000.^BLA0NA|BLA000073219^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073307^BLA000000009^20160101_000000.^BLA0NA|BLA000073307^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073367^BLAIPA000036^20160101_000000.^BLA0NA|BLA000073367^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073411^BLA000000009^20160101_000000.^BLA0NA|BLA000073411^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|2017-10-11
BLA000073411^BLAIPA000051^20171012_000000.^BLA0NA|BLA000073411^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-10-12|9999-12-31
BLA000073649^BLAIPA000048^20160101_000000.^BLA0NA|BLA000073649^BLA0NA|BLAIPA000048^BLA0NA||N|||2016-01-01|9999-12-31
BLA000073822^BLA000000009^20160218_000000.^BLA0NA|BLA000073822^BLA0NA|BLA000000009^BLA0NA||N|||2016-02-18|9999-12-31
BLA000073909^BLA000000005^20160101_000000.^BLA0NA|BLA000073909^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074254^BLA000000011^20160101_000000.^BLA0NA|BLA000074254^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|2016-12-31
BLA000074254^BLAIPA000051^20170101_000000.^BLA0NA|BLA000074254^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000074507^BLAIPA000016^20160101_000000.^BLA0NA|BLA000074507^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074634^BLAIPA000007^20160501_000000.^BLA0NA|BLA000074634^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-05-01|9999-12-31
