PRVGRP_AFFILIATION_ID|PROVIDER_ID|AFFILIATE_PROVIDER_ID|AFFILIATION_TYPE_CD|AFFILIATE_PAYABLE|PCP_FLAG|EFFECTIVE_DT|TERM_DT
BKC20900027^BKC01189024^20110701_000000.^BKC0NA|BKC20900027^BKC0NA|BKC01189024^BKC0NA||||2011-07-01|9999-12-31
BKC20900027^BKC01189024^20110701_000000.^EHI0NA|BKC20900027^EHI0NA|BKC01189024^EHI0NA||||2011-07-01|9999-12-31
BKC20912101^BKC47984015^20130101_000000.^BKC0NA|BKC20912101^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC20912111^BKC47984065^20150701_000000.^BKC0NA|BKC20912111^BKC0NA|BKC47984065^BKC0NA||||2015-07-01|9999-12-31
BKC20912121^BKC47984025^20150701_000000.^BKC0NA|BKC20912121^BKC0NA|BKC47984025^BKC0NA||||2015-07-01|9999-12-31
BKC20925062^BKC38415011^20070801_000000.^BKC0NA|BKC20925062^BKC0NA|BKC38415011^BKC0NA||||2007-08-01|9999-12-31
BKC20971056^BKC34981011^20160101_000000.^BKC0NA|BKC20971056^BKC0NA|BKC34981011^BKC0NA||||2016-01-01|9999-12-31
BKC20974181^BKC27553031^20160101_000000.^BKC0NA|BKC20974181^BKC0NA|BKC27553031^BKC0NA||||2016-01-01|9999-12-31
BKC20996031^BKC43594015^20100614_000000.^BKC0NA|BKC20996031^BKC0NA|BKC43594015^BKC0NA||||2010-06-14|9999-12-31
BKC21001033^BKC22642014^19970101_000000.^BKC0NA|BKC21001033^BKC0NA|BKC22642014^BKC0NA||||1997-01-01|9999-12-31
BKC21091089^BKC25192015^19980908_000000.^BKC0NA|BKC21091089^BKC0NA|BKC25192015^BKC0NA||||1998-09-08|9999-12-31
BKC21158063^BKC24999018^19960801_000000.^BKC0NA|BKC21158063^BKC0NA|BKC24999018^BKC0NA||||1996-08-01|9999-12-31
BKC21330076^BKC34981011^20050501_000000.^BKC0NA|BKC21330076^BKC0NA|BKC34981011^BKC0NA||||2005-05-01|9999-12-31
BKC21407088^BKC55218016^20170301_000000.^BKC0NA|BKC21407088^BKC0NA|BKC55218016^BKC0NA||||2017-03-01|9999-12-31
BKC21786117^BKC55218016^20160101_000000.^BKC0NA|BKC21786117^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC21798051^BKC55218016^20160101_000000.^BKC0NA|BKC21798051^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC21829054^BKC36276011^20070827_000000.^BKC0NA|BKC21829054^BKC0NA|BKC36276011^BKC0NA||||2007-08-27|9999-12-31
BKC21968011^BKC10663011^19970101_000000.^BKC0NA|BKC21968011^BKC0NA|BKC10663011^BKC0NA||||1997-01-01|9999-12-31
BKC22010058^BKC55218016^20160101_000000.^BKC0NA|BKC22010058^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC22022041^BKC52491013^20151005_000000.^BKC0NA|BKC22022041^BKC0NA|BKC52491013^BKC0NA||||2015-10-05|9999-12-31
BKC22047017^BKC10715028^19970101_000000.^BKC0NA|BKC22047017^BKC0NA|BKC10715028^BKC0NA||||1997-01-01|9999-12-31
BKC22080079^BKC47984015^20130101_000000.^BKC0NA|BKC22080079^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC22080089^BKC47984085^20150701_000000.^BKC0NA|BKC22080089^BKC0NA|BKC47984085^BKC0NA||||2015-07-01|9999-12-31
BKC22288067^BKC55218016^20170301_000000.^BKC0NA|BKC22288067^BKC0NA|BKC55218016^BKC0NA||||2017-03-01|9999-12-31
BKC22419037^BKC19089046^19970101_000000.^BKC0NA|BKC22419037^BKC0NA|BKC19089046^BKC0NA||||1997-01-01|9999-12-31
BKC22533029^BKC01821040^20130520_000000.^BKC0NA|BKC22533029^BKC0NA|BKC01821040^BKC0NA||||2013-05-20|9999-12-31
BKC22533029^BKC01821040^20130520_000000.^EHI0NA|BKC22533029^EHI0NA|BKC01821040^EHI0NA||||2013-05-20|9999-12-31
BKC22550039^BKC00080029^19960401_000000.^BKC0NA|BKC22550039^BKC0NA|BKC00080029^BKC0NA||||1996-04-01|9999-12-31
BKC22550039^BKC00080029^19960401_000000.^EHI0NA|BKC22550039^EHI0NA|BKC00080029^EHI0NA||||1996-04-01|9999-12-31
BKC22594031^BKC34981011^20080714_000000.^BKC0NA|BKC22594031^BKC0NA|BKC34981011^BKC0NA||||2008-07-14|9999-12-31
BKC22639054^BKC34981011^20050501_000000.^BKC0NA|BKC22639054^BKC0NA|BKC34981011^BKC0NA||||2005-05-01|9999-12-31
BKC22699048^BKC00096025^20030729_000000.^BKC0NA|BKC22699048^BKC0NA|BKC00096025^BKC0NA||||2003-07-29|9999-12-31
BKC22825027^BKC30792011^20120701_000000.^BKC0NA|BKC22825027^BKC0NA|BKC30792011^BKC0NA||||2012-07-01|9999-12-31
BKC22909051^BKC19929020^20120601_000000.^BKC0NA|BKC22909051^BKC0NA|BKC19929020^BKC0NA||||2012-06-01|9999-12-31
BKC22935011^BKC23902020^20011023_000000.^BKC0NA|BKC22935011^BKC0NA|BKC23902020^BKC0NA||||2001-10-23|9999-12-31
BKC23274012^BKC21601011^19970101_000000.^BKC0NA|BKC23274012^BKC0NA|BKC21601011^BKC0NA||||1997-01-01|9999-12-31
BKC23291022^BKC49481011^20140201_000000.^BKC0NA|BKC23291022^BKC0NA|BKC49481011^BKC0NA||||2014-02-01|9999-12-31
BKC23344037^BKC30792011^20020312_000000.^BKC0NA|BKC23344037^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC23408057^BKC23902020^20060301_000000.^BKC0NA|BKC23408057^BKC0NA|BKC23902020^BKC0NA||||2006-03-01|9999-12-31
BKC23498042^BKC30792011^20061001_000000.^BKC0NA|BKC23498042^BKC0NA|BKC30792011^BKC0NA||||2006-10-01|9999-12-31
BKC23524025^BKC47984015^20130101_000000.^BKC0NA|BKC23524025^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC23524045^BKC47984025^20150701_000000.^BKC0NA|BKC23524045^BKC0NA|BKC47984025^BKC0NA||||2015-07-01|9999-12-31
BKC23535041^BKC55218016^20160101_000000.^BKC0NA|BKC23535041^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC23536049^BKC55218016^20160101_000000.^BKC0NA|BKC23536049^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC23629042^BKC34981011^20050501_000000.^BKC0NA|BKC23629042^BKC0NA|BKC34981011^BKC0NA||||2005-05-01|9999-12-31
BKC23897010^BKC01029014^19970101_000000.^BKC0NA|BKC23897010^BKC0NA|BKC01029014^BKC0NA||||1997-01-01|9999-12-31
BKC23966036^BKC01167013^20121001_000000.^BKC0NA|BKC23966036^BKC0NA|BKC01167013^BKC0NA||||2012-10-01|9999-12-31
BKC24085031^BKC38415011^20120801_000000.^BKC0NA|BKC24085031^BKC0NA|BKC38415011^BKC0NA||||2012-08-01|9999-12-31
BKC24211050^BKC37968019^20070806_000000.^BKC0NA|BKC24211050^BKC0NA|BKC37968019^BKC0NA||||2007-08-06|9999-12-31
BKC24236025^BKC30792011^20060701_000000.^BKC0NA|BKC24236025^BKC0NA|BKC30792011^BKC0NA||||2006-07-01|9999-12-31
BKC24252057^BKC13141035^20130101_000000.^BKC0NA|BKC24252057^BKC0NA|BKC13141035^BKC0NA||||2013-01-01|9999-12-31
BKC24267075^BKC37968019^20130808_000000.^BKC0NA|BKC24267075^BKC0NA|BKC37968019^BKC0NA||||2013-08-08|9999-12-31
BKC24321063^BKC34981011^20110620_000000.^BKC0NA|BKC24321063^BKC0NA|BKC34981011^BKC0NA||||2011-06-20|9999-12-31
BKC24362051^BKC55218016^20160101_000000.^BKC0NA|BKC24362051^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC24416053^BKC47984015^20130101_000000.^BKC0NA|BKC24416053^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC24416063^BKC47984075^20150701_000000.^BKC0NA|BKC24416063^BKC0NA|BKC47984075^BKC0NA||||2015-07-01|9999-12-31
BKC24422048^BKC30792011^20060701_000000.^BKC0NA|BKC24422048^BKC0NA|BKC30792011^BKC0NA||||2006-07-01|9999-12-31
BKC24507051^BKC30792011^20140901_000000.^BKC0NA|BKC24507051^BKC0NA|BKC30792011^BKC0NA||||2014-09-01|9999-12-31
BKC24539029^BKC01272016^20000101_000000.^BKC0NA|BKC24539029^BKC0NA|BKC01272016^BKC0NA||||2000-01-01|9999-12-31
BKC24941046^BKC37765031^20140701_000000.^BKC0NA|BKC24941046^BKC0NA|BKC37765031^BKC0NA||||2014-07-01|9999-12-31
BKC24949021^BKC32473016^20030512_000000.^BKC0NA|BKC24949021^BKC0NA|BKC32473016^BKC0NA||||2003-05-12|9999-12-31
BKC25004040^BKC34981011^20050501_000000.^BKC0NA|BKC25004040^BKC0NA|BKC34981011^BKC0NA||||2005-05-01|9999-12-31
BKC25020081^BKC34981011^20110601_000000.^BKC0NA|BKC25020081^BKC0NA|BKC34981011^BKC0NA||||2011-06-01|9999-12-31
BKC25021070^BKC55218016^20171101_000000.^BKC0NA|BKC25021070^BKC0NA|BKC55218016^BKC0NA||||2017-11-01|9999-12-31
BKC25024024^BKC09659028^19981015_000000.^BKC0NA|BKC25024024^BKC0NA|BKC09659028^BKC0NA||||1998-10-15|9999-12-31
BKC25026051^BKC10715028^20101001_000000.^BKC0NA|BKC25026051^BKC0NA|BKC10715028^BKC0NA||||2010-10-01|9999-12-31
BKC25090012^BKC00080029^19980408_000000.^BKC0NA|BKC25090012^BKC0NA|BKC00080029^BKC0NA||||1998-04-08|9999-12-31
BKC25095053^BKC01167013^20121001_000000.^BKC0NA|BKC25095053^BKC0NA|BKC01167013^BKC0NA||||2012-10-01|9999-12-31
BKC25106082^BKC13141035^20130101_000000.^BKC0NA|BKC25106082^BKC0NA|BKC13141035^BKC0NA||||2013-01-01|9999-12-31
BKC25110031^BKC55218016^20170301_000000.^BKC0NA|BKC25110031^BKC0NA|BKC55218016^BKC0NA||||2017-03-01|9999-12-31
BKC25121016^BKC01029014^19980428_000000.^BKC0NA|BKC25121016^BKC0NA|BKC01029014^BKC0NA||||1998-04-28|9999-12-31
BKC25122014^BKC01029014^19980519_000000.^BKC0NA|BKC25122014^BKC0NA|BKC01029014^BKC0NA||||1998-05-19|9999-12-31
BKC25123022^BKC01189024^20110701_000000.^BKC0NA|BKC25123022^BKC0NA|BKC01189024^BKC0NA||||2011-07-01|9999-12-31
BKC25135026^BKC47984015^20130101_000000.^BKC0NA|BKC25135026^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC25135046^BKC47984085^20150901_000000.^BKC0NA|BKC25135046^BKC0NA|BKC47984085^BKC0NA||||2015-09-01|9999-12-31
BKC25150040^BKC37765031^20140701_000000.^BKC0NA|BKC25150040^BKC0NA|BKC37765031^BKC0NA||||2014-07-01|9999-12-31
BKC25159033^BKC01821040^20070702_000000.^BKC0NA|BKC25159033^BKC0NA|BKC01821040^BKC0NA||||2007-07-02|9999-12-31
BKC25159033^BKC01821040^20070702_000000.^EHI0NA|BKC25159033^EHI0NA|BKC01821040^EHI0NA||||2007-07-02|9999-12-31
BKC25182058^BKC30792011^20140901_000000.^BKC0NA|BKC25182058^BKC0NA|BKC30792011^BKC0NA||||2014-09-01|9999-12-31
BKC25235042^BKC34981011^20150830_000000.^BKC0NA|BKC25235042^BKC0NA|BKC34981011^BKC0NA||||2015-08-30|9999-12-31
BKC25264076^BKC37765031^20130401_000000.^BKC0NA|BKC25264076^BKC0NA|BKC37765031^BKC0NA||||2013-04-01|9999-12-31
BKC25528039^BKC20575013^20050701_000000.^BKC0NA|BKC25528039^BKC0NA|BKC20575013^BKC0NA||||2005-07-01|9999-12-31
BKC25603030^BKC55218016^20160101_000000.^BKC0NA|BKC25603030^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC25627037^BKC55218016^20170301_000000.^BKC0NA|BKC25627037^BKC0NA|BKC55218016^BKC0NA||||2017-03-01|9999-12-31
BKC25679090^BKC55218016^20180101_000000.^BKC0NA|BKC25679090^BKC0NA|BKC55218016^BKC0NA||||2018-01-01|9999-12-31
BKC25686032^BKC30792011^20020312_000000.^BKC0NA|BKC25686032^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC25743035^BKC10663011^20040306_000000.^BKC0NA|BKC25743035^BKC0NA|BKC10663011^BKC0NA||||2004-03-06|9999-12-31
BKC25813050^BKC45138011^20150921_000000.^BKC0NA|BKC25813050^BKC0NA|BKC45138011^BKC0NA||||2015-09-21|9999-12-31
BKC25861050^BKC55218016^20160101_000000.^BKC0NA|BKC25861050^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC25883061^BKC36194021^20130901_000000.^BKC0NA|BKC25883061^BKC0NA|BKC36194021^BKC0NA||||2013-09-01|9999-12-31
BKC25909028^BKC30792011^20120701_000000.^BKC0NA|BKC25909028^BKC0NA|BKC30792011^BKC0NA||||2012-07-01|9999-12-31
BKC25933031^BKC13141035^20130101_000000.^BKC0NA|BKC25933031^BKC0NA|BKC13141035^BKC0NA||||2013-01-01|9999-12-31
BKC25996189^BKC49697019^20150107_000000.^BKC0NA|BKC25996189^BKC0NA|BKC49697019^BKC0NA||||2015-01-07|9999-12-31
BKC26000032^BKC47984015^20130101_000000.^BKC0NA|BKC26000032^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC26049035^BKC38419014^20070801_000000.^BKC0NA|BKC26049035^BKC0NA|BKC38419014^BKC0NA||||2007-08-01|9999-12-31
BKC26056038^BKC30792011^20020312_000000.^BKC0NA|BKC26056038^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26063021^BKC30792011^20020312_000000.^BKC0NA|BKC26063021^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26064029^BKC30792011^20020312_000000.^BKC0NA|BKC26064029^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26066025^BKC30792011^20020312_000000.^BKC0NA|BKC26066025^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26074026^BKC30792011^20020312_000000.^BKC0NA|BKC26074026^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26079027^BKC30792011^20020312_000000.^BKC0NA|BKC26079027^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26086020^BKC30792011^20020312_000000.^BKC0NA|BKC26086020^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26087028^BKC30792011^20020312_000000.^BKC0NA|BKC26087028^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26089024^BKC30792011^20020312_000000.^BKC0NA|BKC26089024^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26136020^BKC30792011^20020312_000000.^BKC0NA|BKC26136020^BKC0NA|BKC30792011^BKC0NA||||2002-03-12|9999-12-31
BKC26267036^BKC01272016^20151208_000000.^BKC0NA|BKC26267036^BKC0NA|BKC01272016^BKC0NA||||2015-12-08|9999-12-31
BKC26376051^BKC30792011^20060701_000000.^BKC0NA|BKC26376051^BKC0NA|BKC30792011^BKC0NA||||2006-07-01|9999-12-31
BKC26504157^BKC55218016^20160101_000000.^BKC0NA|BKC26504157^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC26872021^BKC24143031^20000701_000000.^BKC0NA|BKC26872021^BKC0NA|BKC24143031^BKC0NA||||2000-07-01|9999-12-31
BKC26874037^BKC34299018^20050701_000000.^BKC0NA|BKC26874037^BKC0NA|BKC34299018^BKC0NA||||2005-07-01|9999-12-31
BKC27241048^BKC00096025^20030729_000000.^BKC0NA|BKC27241048^BKC0NA|BKC00096025^BKC0NA||||2003-07-29|9999-12-31
BKC27241068^BKC53304011^20160101_000000.^BKC0NA|BKC27241068^BKC0NA|BKC53304011^BKC0NA||||2016-01-01|9999-12-31
BKC27342032^BKC24595010^20010904_000000.^BKC0NA|BKC27342032^BKC0NA|BKC24595010^BKC0NA||||2001-09-04|9999-12-31
BKC27608031^BKC30792011^20060701_000000.^BKC0NA|BKC27608031^BKC0NA|BKC30792011^BKC0NA||||2006-07-01|9999-12-31
BKC27775024^BKC55218016^20170301_000000.^BKC0NA|BKC27775024^BKC0NA|BKC55218016^BKC0NA||||2017-03-01|9999-12-31
BKC28037052^BKC01821040^20120701_000000.^BKC0NA|BKC28037052^BKC0NA|BKC01821040^BKC0NA||||2012-07-01|9999-12-31
BKC28037052^BKC01821040^20120701_000000.^EHI0NA|BKC28037052^EHI0NA|BKC01821040^EHI0NA||||2012-07-01|9999-12-31
BKC28363011^BKC20575013^20010101_000000.^BKC0NA|BKC28363011^BKC0NA|BKC20575013^BKC0NA||||2001-01-01|9999-12-31
BKC28581041^BKC22290019^20040102_000000.^BKC0NA|BKC28581041^BKC0NA|BKC22290019^BKC0NA||||2004-01-02|9999-12-31
BKC28736019^BKC00080029^20010401_000000.^BKC0NA|BKC28736019^BKC0NA|BKC00080029^BKC0NA||||2001-04-01|9999-12-31
BKC29188049^BKC24143031^20060801_000000.^BKC0NA|BKC29188049^BKC0NA|BKC24143031^BKC0NA||||2006-08-01|9999-12-31
BKC29237031^BKC00096025^20030729_000000.^BKC0NA|BKC29237031^BKC0NA|BKC00096025^BKC0NA||||2003-07-29|9999-12-31
BKC29239057^BKC38415011^20120801_000000.^BKC0NA|BKC29239057^BKC0NA|BKC38415011^BKC0NA||||2012-08-01|9999-12-31
BKC29467035^BKC33706014^20040301_000000.^BKC0NA|BKC29467035^BKC0NA|BKC33706014^BKC0NA||||2004-03-01|9999-12-31
BKC29562061^BKC55218016^20160101_000000.^BKC0NA|BKC29562061^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC29630029^BKC21601011^20010701_000000.^BKC0NA|BKC29630029^BKC0NA|BKC21601011^BKC0NA||||2001-07-01|9999-12-31
BKC29665021^BKC47984015^20130101_000000.^BKC0NA|BKC29665021^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC29665031^BKC47984075^20150701_000000.^BKC0NA|BKC29665031^BKC0NA|BKC47984075^BKC0NA||||2015-07-01|9999-12-31
BKC29694025^BKC47984015^20130101_000000.^BKC0NA|BKC29694025^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC29694035^BKC47984025^20150701_000000.^BKC0NA|BKC29694035^BKC0NA|BKC47984025^BKC0NA||||2015-07-01|9999-12-31
BKC29728013^BKC01029014^20010801_000000.^BKC0NA|BKC29728013^BKC0NA|BKC01029014^BKC0NA||||2001-08-01|9999-12-31
BKC29759013^BKC18129013^20010723_000000.^BKC0NA|BKC29759013^BKC0NA|BKC18129013^BKC0NA||||2001-07-23|9999-12-31
BKC29781031^BKC34981011^20050501_000000.^BKC0NA|BKC29781031^BKC0NA|BKC34981011^BKC0NA||||2005-05-01|9999-12-31
BKC29884041^BKC55218016^20160101_000000.^BKC0NA|BKC29884041^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC30177049^BKC09659028^20140707_000000.^BKC0NA|BKC30177049^BKC0NA|BKC09659028^BKC0NA||||2014-07-07|9999-12-31
BKC30588021^BKC01189024^20110701_000000.^BKC0NA|BKC30588021^BKC0NA|BKC01189024^BKC0NA||||2011-07-01|9999-12-31
BKC30630024^BKC43110019^20090901_000000.^BKC0NA|BKC30630024^BKC0NA|BKC43110019^BKC0NA||||2009-09-01|9999-12-31
BKC30930063^BKC47984015^20130101_000000.^BKC0NA|BKC30930063^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC30930073^BKC47984025^20150701_000000.^BKC0NA|BKC30930073^BKC0NA|BKC47984025^BKC0NA||||2015-07-01|9999-12-31
BKC30958043^BKC55218016^20160101_000000.^BKC0NA|BKC30958043^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC31014031^BKC13141035^20130101_000000.^BKC0NA|BKC31014031^BKC0NA|BKC13141035^BKC0NA||||2013-01-01|9999-12-31
BKC31038027^BKC20638015^20070102_000000.^BKC0NA|BKC31038027^BKC0NA|BKC20638015^BKC0NA||||2007-01-02|9999-12-31
BKC31138033^BKC44510011^20101101_000000.^BKC0NA|BKC31138033^BKC0NA|BKC44510011^BKC0NA||||2010-11-01|9999-12-31
BKC31190021^BKC30792011^20060701_000000.^BKC0NA|BKC31190021^BKC0NA|BKC30792011^BKC0NA||||2006-07-01|9999-12-31
BKC31194024^BKC47984015^20130101_000000.^BKC0NA|BKC31194024^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC31194034^BKC47984025^20150701_000000.^BKC0NA|BKC31194034^BKC0NA|BKC47984025^BKC0NA||||2015-07-01|9999-12-31
BKC31343042^BKC35083014^20050201_000000.^BKC0NA|BKC31343042^BKC0NA|BKC35083014^BKC0NA||||2005-02-01|9999-12-31
BKC31440034^BKC34981011^20140201_000000.^BKC0NA|BKC31440034^BKC0NA|BKC34981011^BKC0NA||||2014-02-01|9999-12-31
BKC31445175^BKC24999018^20160101_000000.^BKC0NA|BKC31445175^BKC0NA|BKC24999018^BKC0NA||||2016-01-01|9999-12-31
BKC31491019^BKC25562019^20020903_000000.^BKC0NA|BKC31491019^BKC0NA|BKC25562019^BKC0NA||||2002-09-03|9999-12-31
BKC31507039^BKC35083014^20160101_000000.^BKC0NA|BKC31507039^BKC0NA|BKC35083014^BKC0NA||||2016-01-01|9999-12-31
BKC31518064^BKC55218016^20160101_000000.^BKC0NA|BKC31518064^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC31564048^BKC37765031^20140401_000000.^BKC0NA|BKC31564048^BKC0NA|BKC37765031^BKC0NA||||2014-04-01|9999-12-31
BKC31608013^BKC01029014^20020801_000000.^BKC0NA|BKC31608013^BKC0NA|BKC01029014^BKC0NA||||2002-08-01|9999-12-31
BKC31640057^BKC34981011^20140102_000000.^BKC0NA|BKC31640057^BKC0NA|BKC34981011^BKC0NA||||2014-01-02|9999-12-31
BKC31646046^BKC43110019^20090901_000000.^BKC0NA|BKC31646046^BKC0NA|BKC43110019^BKC0NA||||2009-09-01|9999-12-31
BKC31664014^BKC01029014^20020901_000000.^BKC0NA|BKC31664014^BKC0NA|BKC01029014^BKC0NA||||2002-09-01|9999-12-31
BKC31753023^BKC30792011^20030512_000000.^BKC0NA|BKC31753023^BKC0NA|BKC30792011^BKC0NA||||2003-05-12|9999-12-31
BKC31773021^BKC32473016^20030512_000000.^BKC0NA|BKC31773021^BKC0NA|BKC32473016^BKC0NA||||2003-05-12|9999-12-31
BKC31811076^BKC55218016^20160101_000000.^BKC0NA|BKC31811076^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC32240027^BKC01821040^20140701_000000.^BKC0NA|BKC32240027^BKC0NA|BKC01821040^BKC0NA||||2014-07-01|9999-12-31
BKC32240027^BKC01821040^20140701_000000.^EHI0NA|BKC32240027^EHI0NA|BKC01821040^EHI0NA||||2014-07-01|9999-12-31
BKC32457054^BKC13141035^20130101_000000.^BKC0NA|BKC32457054^BKC0NA|BKC13141035^BKC0NA||||2013-01-01|9999-12-31
BKC32507094^BKC55218016^20171101_000000.^BKC0NA|BKC32507094^BKC0NA|BKC55218016^BKC0NA||||2017-11-01|9999-12-31
BKC32715018^BKC30792011^20030902_000000.^BKC0NA|BKC32715018^BKC0NA|BKC30792011^BKC0NA||||2003-09-02|9999-12-31
BKC32769027^BKC01272016^20090803_000000.^BKC0NA|BKC32769027^BKC0NA|BKC01272016^BKC0NA||||2009-08-03|9999-12-31
BKC32774033^BKC34981011^20150830_000000.^BKC0NA|BKC32774033^BKC0NA|BKC34981011^BKC0NA||||2015-08-30|9999-12-31
BKC32837075^BKC48088016^20130121_000000.^BKC0NA|BKC32837075^BKC0NA|BKC48088016^BKC0NA||||2013-01-21|9999-12-31
BKC32837085^BKC53276012^20160101_000000.^BKC0NA|BKC32837085^BKC0NA|BKC53276012^BKC0NA||||2016-01-01|9999-12-31
BKC32844018^BKC05081014^20030630_000000.^BKC0NA|BKC32844018^BKC0NA|BKC05081014^BKC0NA||||2003-06-30|9999-12-31
BKC32859046^BKC01272016^20100101_000000.^BKC0NA|BKC32859046^BKC0NA|BKC01272016^BKC0NA||||2010-01-01|9999-12-31
BKC32945062^BKC52218021^20150815_000000.^BKC0NA|BKC32945062^BKC0NA|BKC52218021^BKC0NA||||2015-08-15|9999-12-31
BKC33205024^BKC43110019^20100401_000000.^BKC0NA|BKC33205024^BKC0NA|BKC43110019^BKC0NA||||2010-04-01|9999-12-31
BKC33273069^BKC53770015^20160101_000000.^BKC0NA|BKC33273069^BKC0NA|BKC53770015^BKC0NA||||2016-01-01|9999-12-31
BKC33277041^BKC00096025^20090701_000000.^BKC0NA|BKC33277041^BKC0NA|BKC00096025^BKC0NA||||2009-07-01|9999-12-31
BKC33277061^BKC53304011^20160101_000000.^BKC0NA|BKC33277061^BKC0NA|BKC53304011^BKC0NA||||2016-01-01|9999-12-31
BKC33430028^BKC09470056^20060313_000000.^BKC0NA|BKC33430028^BKC0NA|BKC09470056^BKC0NA||||2006-03-13|9999-12-31
BKC33550029^BKC30792011^20120101_000000.^BKC0NA|BKC33550029^BKC0NA|BKC30792011^BKC0NA||||2012-01-01|9999-12-31
BKC33741102^BKC55218016^20170731_000000.^BKC0NA|BKC33741102^BKC0NA|BKC55218016^BKC0NA||||2017-07-31|9999-12-31
BKC33947034^BKC25562019^20050801_000000.^BKC0NA|BKC33947034^BKC0NA|BKC25562019^BKC0NA||||2005-08-01|9999-12-31
BKC33951042^BKC55218016^20160101_000000.^BKC0NA|BKC33951042^BKC0NA|BKC55218016^BKC0NA||||2016-01-01|9999-12-31
BKC34106071^BKC13141035^20130101_000000.^BKC0NA|BKC34106071^BKC0NA|BKC13141035^BKC0NA||||2013-01-01|9999-12-31
BKC34108028^BKC47984015^20130101_000000.^BKC0NA|BKC34108028^BKC0NA|BKC47984015^BKC0NA||||2013-01-01|9999-12-31
BKC34108038^BKC47984055^20150701_000000.^BKC0NA|BKC34108038^BKC0NA|BKC47984055^BKC0NA||||2015-07-01|9999-12-31
BKC34108048^BKC47984025^20150701_000000.^BKC0NA|BKC34108048^BKC0NA|BKC47984025^BKC0NA||||2015-07-01|9999-12-31
BKC34170083^BKC13141035^20130101_000000.^BKC0NA|BKC34170083^BKC0NA|BKC13141035^BKC0NA||||2013-01-01|9999-12-31
